pk_id,id_own_org
15371945100162682931,10546443563698338759
15371945197277597749,10546443564004556241
15371945439955836976,10546443563897386298
15371945573158543399,10546443563710914148
15371945680071348248,10546443564011008403
15371946228111695935,10907434497452803447
15371946275800928323,10907434497369006731
15371946705868083295,10546443564046804365
15371946984172740625,10546443563806496102
15371947051961077822,10907434497435607064
15371947221398380568,10546443563891795410
15371947372649173014,10546443563838057657
15371947732172329024,10691192243957454230
15371948607146090578,10691192243945964662
15371948897068965889,10907434497367798719
15371949052325318708,10907434497418953638
15371949195275591679,10546443564049771854
15371949677578604564,10907434497471739205
15371949998002462756,10907434497426374908
15371950336138862625,10546443563752909168
15371950463641505793,10546443563772297553
15371950654159380533,10691192243911288966
15371950715983417433,10546443564026309303
15371951167722541073,10907434497367798719
15371951379388096524,10691192243929739828
15371951785077952594,10546443563979146113
15371951785841320033,10546443563662860077
15371952319780409432,10907434497466506094
15371952433009844288,10546443563715164373
15371953474514243649,10546172455171890636
15371953638436036695,10546172455171890636
15371954177638977585,10546172455186920100
15371955490439352353,10546050787360553013
15371956194734297168,10546172455186920100
15371956671827992582,10546443563729996319
15371957028163473460,10546443563715469044
15371957287446958092,10546443563743487066
15371958350266814533,10546443563729996319
15371958511818821636,10691192243954753254
15371958981895446605,10546443563676302470
15371959142512119839,10546443563765086404
15371959396229767198,10545511425559720956
15371961610935521284,10545055918000198357
15371962615173533736,10546172455175386104
15371964054771912722,10907434497318133634
15371965824608817196,10907434497318133634
15371966005706281019,10907434497318133634
15371967600699428904,10546443563984091262
15371968401819881496,10546050787360553543
15371968533562974212,10907434497374945139
15371968661724123189,10546443563880993145
15371969061097361425,10907434497318133634
15371969062192074791,10546050787360553543
15371969121054941253,10691192243941357725
15371969471677780018,10546443563813397146
15371969517475385395,10907434497318133634
15371969603219542074,10546050787360553543
15371969890172850181,10546050787360553543
15371970462384971833,10546050787360553543
15371971098790912063,10546443563871372154
15371971933998473301,10546443563834124041
15371974029925736528,10546050787360553543
15371974096472559634,10546443563744148004
15371974409950646293,10546050787360553543
15371974739220291601,10546050787360553543
15371975001414619152,10546050787360553543
15371975376028880904,10546050787360553543
15371975663292571737,10546050787360553543
15371976365851074625,10546443563759657025
15371978592779030604,10546443563759657025
15371978868344803418,10546050787360553543
15371979905264832609,10907434497474975182
15371979918476894272,10546443564046436133
15371980319569793120,10546172455171341737
15371980890125164580,10546443563759657025
15371982489585242134,10546443563961781671
15371983011285356570,10907434497474975182
15371984418650509403,10545511425557378480
15371984559918866511,10907434497319604038
