pk_id,id_source_bill,id_own_org
10907434497489193170,15371910352358920251,10907434497426882738
10907434497489193182,15371910596740042777,10546443563997999479
10907434497489193142,15371910562493554715,10546050787360551044
10907434497488551673,15371561090697715778,10546443563663577621
10907434497465347025,15360302072582955051,10546443563748909866
10907434497465348918,15360302478671269939,10546443563748909866
10907434497489193597,15371910685646704680,10546443563749224486
10907434497459071364,15357717836764078105,10546443563682468641
10907434497489194051,15371910761123205179,10546443563771288154
10907434497489194164,15371910792802783263,10545724654283030221
10907434497482484068,15368569692792872983,10546443563748909866
10907434497489194829,15371910943067918347,10545724654283030221
10907434497489195302,15371911049901035571,10546443563909411560
10907434497489195552,15371911100136214585,10907434497357553403
10907434497485423697,15370056438005161987,10546172455168836324
10907434497484469595,15369633038610780209,10546172455168836324
10907434497489196302,15371911285012750434,10691192243947194927
10907434497435820354,15347610860906405959,10546443563682468641
10907434497489197230,15371911518773895241,10546443563909411560
10907434497489197466,15371911571584376868,10546443563815343798
10907434497489198567,15371911795908337722,10691192243947194927
10907434497489199267,15371911954142650453,10546443563992941670
10907434497489200486,15371912183592050755,10546172455188413513
10907434497489200620,15371912210817273933,10907434497299874308
10907434497489200715,15371912239128829997,10907434497308367075
10907434497489200918,15371912282992857175,10546443563766866054
10907434497489201555,15371912350110109718,10546443563702774381
10907434497486807131,15370762796308422704,10546172455215437470
10907434497487015171,15370816145259028553,10907434497443887879
10907434497489202045,15371912459275259979,10907434497341130633
10907434497489202480,15370059370477965380,10546050787351429214
10907434497489202685,15371912540216942684,10546172455171800326
10907434497489202712,15371911310837075975,10546172455208219921
10907434497489202644,15371912531924803644,10546443563992941670
10907434497480520924,15367844134886891586,10546172455215437470
10907434497489203229,15371912653551231039,10546443563702774381
10907434497489203259,15371912657758113886,10546172455153370910
10907434497489203347,15371912672475930704,10546443563682468641
10907434497489203632,15371912739240861696,10546172455162018360
10907434497489204168,15371192274302066741,10546172455208219921
10907434497489204161,15371912873613779042,10545435426612258310
10907434497489204817,15371913034628915287,10907434497299874308
10907434497489205183,15371913107056152654,10546443563710307012
10907434497489206734,15371913392394657840,10907434497377042464
10907434497489206783,15371913403182407687,10546443563804839674
10907434497489206927,15371913443766489125,10546443563793371961
10907434497486433340,15370480525567381595,10546443564041059431
10907434497487659988,15371161301590003784,10546172455215437470
pk_id,id_source_bill,id_own_org
10907434497489207944,15371913594199400466,10546172455215437470
10907434497489208487,15371913706992623668,10546050787360701038
10907434497489209016,15371913765025013823,10546172455193180584
10907434497489209089,15371913778555834397,10691192243951595085
10907434497489209276,15371913813355974747,10546443563827118983
10907434497489208452,15371913710998183936,10546443563840372687
10907434497489209948,15371913891776880656,10546172455162018360
10907434497489210992,15371914106068062300,10546443563681488581
10907434497489210974,15371914102637121561,10546443563992941670
10907434497489211286,15371914179120259151,10691192243933346253
10907434497489211385,15371914200116944967,10546443563983937313
10907434497489211727,15371914272716148776,10546443563709753530
10907434497489211675,15371914268169527343,10545511425556432338
10907434497489212275,15371914411849605205,10546443563909411560
10907434497488938156,15371846227788357642,10545511425556317340
10907434497488939868,15371846719885070338,10545511425556317340
10907434497488944158,15371847978520203285,10545511425556317340
10907434497489212690,15371914484524310577,24351585207484580
10907434497466186307,15360691462178132027,10546443564041059431
10907434497489212848,15371914545249439757,10691192243933346253
10907434497489213403,15371914644021104662,10546172455148127477
10907434497489214204,15371914851483967528,10691192243933346253
10907434497489214737,15371914963832594465,10907434497341593289
10907434497488798682,15371815433229361180,10546172455154375023
10907434497488866685,15371829063219990578,10691192243937320707
10907434497425199926,15343190108132139095,10546443563956918910
10907434497489217343,15371915517099040862,10546172455183418054
10907434497489217446,15371915536661270618,10691192243946172368
10907434497489218643,15371915787291906053,10546443563785756341
10907434497489218910,15371915838248505423,10546172455207840866
10907434497489219947,15371915422249050173,10546050787360553543
10907434497489220513,15371916176871444490,10691192243906095488
10907434497489133045,15371897799507501090,10546443563958053123
10907434497489220226,15371916126292332641,10546172455183418054
10907434497489221194,15371916328927551577,10907434497300916728
10907434497489222182,15371843187903615047,10546172455208219921
10907434497489222205,15371916556468539439,10546443563702774381
10907434497489222521,15371916613192310797,10546443563956918910
10907434497489222995,15371916577322623065,10907434497331462782
10907434497489223155,15371916743672909907,10546443563909411560
10907434497489223264,15371916770399014961,10907434497418110637
10907434497489223806,15371916855363035175,10546172455207840866
10907434497489224179,15371916979749314583,10545724654273383974
10907434497489224297,15371916992604856341,10545724654297057784
10907434497489224332,15371916994337103882,24351585207484580
10907434497489125643,15371896118644363346,10546443563742851763
10907434497489224948,15371917138700849196,10691192243947194927
10907434497489225370,15371917227972419610,10546443563992941670
10907434497489225504,15371605864511234072,10907434497382431669
10907434497489225642,15371917285279195180,10546443563729446930
10907434497489226042,15371917358599819274,10907434497429911267
10907434497489228032,15371917782945947740,10545724654289935767
10907434497489228546,15371917885643477037,10545511425557180523
10907434497480230095,15367584083966218322,10546443563865881244
10907434497489229820,15371918110084882467,10546050787360548281
10907434497489151736,15364987442331443295,10545724654281373534
10907434497489230442,15371871678225244247,10907434497331462782
10907434497489230633,15371918275818610770,10546443563699798193
10907434497489231088,15371872204908191773,10907434497331462782
10907434497489231003,15371918351236390964,10546443563700162805
10907434497489231529,15371876810115571743,10907434497331462782
10907434497489231118,15371918371566178352,10546443563802475670
10907434497489229741,15371918096231092308,10546443563922500676
10907434497484250610,15369378299516084248,10546443564041059431
10907434497489232500,15371902406900109327,10545724654302717179
10907434497489232943,15371918712772808780,10546443563800868247
10907434497489233270,15371877540352282685,10907434497331462782
10907434497489233575,15371918839788920834,10907434497379700859
10907434497489233688,15371918861351837777,10907434497331462782
10907434497489233819,15371878620914045007,10907434497331462782
10907434497489233905,15371918925595992154,10546172455210724782
10907434497489233930,15371918925004591159,10546443563856874971
10907434497489234142,14582097882820001794,10546443563972438230
10907434497489234267,15371918998182617163,10907434497425399193
10907434497489234527,15371919052331081792,10907434497451928464
10907434497489234474,15371919042650628184,10546443563655572781
10907434497489235526,15371919266802622480,10546172455151212939
10907434497489235910,15371913636922576980,10907434497418953638
10907434497489236491,15371919104726323223,10546443563662379795
10907434497489236492,15371919402152812544,10691192243924924009
10907434497489236637,15371919426525913165,10546050787352443334
10907434497482792477,15368654109737537634,10546172455148127477
10907434497489239222,15371919890659201118,10546172455159740735
10907434497484924818,15369743280896008230,10546443563865881244
10907434497489240196,15371920118934196292,10546443563775831604
10907434497489240141,15371920105243988059,10546443563993342173
10907434497465878833,15360622245294690373,10545724654292027135
10907434497489240742,15371920243882516523,10907434497382431669
10907434497489241008,15371920301285756986,10545360218999762177
10907434497489241217,15371920349230846031,10546172455171921184
10907434497489241747,15371920458538606668,10546443564044180862
10907434497489241932,14582097882809967183,10546443563972438230
10907434497489242004,15371920512242470921,10907434497313769748
10907434497489242487,15371920614977753136,10907434497313769748
10907434497489242912,14582097882819572874,10546443563972438230
10907434497489242889,15371920708015804484,10546172455175293110
10907434497489243087,15366875271923818506,10546443563692258283
10907434497489243394,14582097882819574830,10546443563972438230
10907434497489244081,15371920967701942344,10907434497317022647
10907434497489245463,15371921215992160259,10546172455193212580
10907434497489245500,15371921266667741245,10907434497321070974
10907434497489245537,14582097882819584179,10546443563972438230
10907434497489246010,15371575220682940479,10907434497426882738
10907434497489245662,15371921298611556371,10545724654290401085
10907434497489246542,15371921497597726772,10546172455175291803
10907434497489247005,15371921591705325637,10546050787360737611
10907434497484950263,15369748283119427632,10546443564037065362
10907434497489247461,15371921701428318215,10546443563877908433
10907434497489247645,15371921736979243105,10546443563760978861
10907434497489247787,14582097882819589723,10546443563972438230
10907434497489247802,15371921761239097396,10546443563805157993
10907434497489248111,15370023886057951277,10546443563692258283
10907434497489248222,15370834021625942056,10546443563692258283
10907434497489248197,15371914686828175373,10907434497418953638
10907434497489248506,15371921931611725823,10546172455234968632
10907434497489248609,15371921950490284110,10546443563922500676
10907434497489249142,15371922063388368900,10907434497406178602
10907434497484545481,15369653786045894681,10546443563971754979
10907434497489249822,15371922209803132947,10546443563843691933
10907434497469455237,15362417854725017614,10546443563902831534
10907434497489250478,15371922323053535234,10546443563765086404
10907434497489206547,15371913355686105141,10546172455230983180
10907434497489251067,15371922459393577022,10907434497418953638
10907434497487592112,15371144308396707840,10546443563861020506
10907434497489251942,15371922645876527110,10546443563913312992
10907434497489252472,15371922733176770599,10907434497331462782
10907434497489252630,15371922081184800784,10546050787358408559
10907434497489252744,15371922723034947667,10546443563730984387
10907434497458555719,15357419869347831874,10546443563916006723
10907434497489253576,15371922384487506008,10907434497331462782
10907434497489253478,15371922971325157411,10546443563992941670
10907434497489253901,15371923061687242785,10546172455200344344
10907434497489255096,15371923337261404224,10907434497328345245
10907434497478082020,15366474298579537928,10546443563699417811
10907434497489255662,15371923454605447255,10907434497303656615
10907434497489256045,15371923552903155802,10546172455221048508
10907434497489256244,15371923596284842040,10691192243946232868
10907434497489256428,15371923638471155777,10546443563965818682
10907434497489256562,15371923656313720838,10907434497369011354
10907434497489257079,15371923759095140402,10907434497374945139
10907434497489257351,15371923813247799342,10546172455232631335
10907434497489257476,15371923828397629482,10546443563778425238
10907434497489257666,14582097882819600662,10546443563972438230
10907434497489257876,15371923759095144461,10546172455192644411
10907434497489257915,15371923933284589609,10907434497435808390
10907434497489258140,15371923974959194113,10545511425557180330
10907434497489258247,14582097882819675228,10546443563972438230
10907434497489259000,15371924162138394675,10546172455171916285
10907434497489259113,14582097882819982262,10546443563972438230
10907434497489259252,15371924209940881505,10907434497327254423
10907434497488994400,15371863937456857091,10546172455175292552
10907434497489259982,14582097882781338689,10546443563972438230
10907434497480903326,15344324271958712400,10546443563653743319
10907434497489260585,15371924513868537857,10546172455166784461
10907434497489261544,15371924724405817350,10907434497331462782
10907434497489262642,15371924943902138447,10546443563694233848
10907434497489263630,15371925156616261730,10546172455158857907
10907434497489263917,15371925217190400037,10546172455200154594
10907434497476653328,15365758686370783259,10546443563922612006
10907434497481520048,15368267869674594322,10546443563922612006
10907434497484205627,15369367096928555010,10546443563922612006
10907434497484920940,15369742510435917856,10546443563922612006
10907434497487369321,15371090190042980407,10546443563922612006
10907434497487717612,15371173869708693571,10546443563922612006
10907434497487730080,15371176516390015056,10546443563922612006
10907434497487796401,15371190142182154284,10546443563922612006
10907434497488123739,15371463987023634519,10546443563922612006
10907434497489198457,15371911772302790751,10546443563922612006
10907434497489263864,15364247892361535536,10546443563749214905
10907434497489265529,15355979877555687466,10546443563749214905
10907434497489266050,15371925567758716972,10546050787353669424
10907434497489266145,15371925590508621829,10546443563912039927
10907434497489266257,15371925611106852897,10907434497312342375
10907434497489267881,15371925968134398023,10546443563995102103
10907434497489267985,15371925527245938713,10546172455171944653
10907434497489268751,15371926171394560055,10907434497340532499
10907434497489269057,15371926230819463182,10907434497409392845
10907434497473018709,15364209064888291400,10545511425557180457
10907434497482592166,15368601743021625402,10546443563742851763
10907434497489269936,15371926410956431455,10546172455169481770
10907434497489269948,15371926412323770466,24320717914899306
10546443563824842728,14365556958330966423,10545511425556317340
10546443563814971424,14365556958329116542,10545511425556317340
10546443563819761131,14365556958330019687,10545511425556317340
10546443563821578427,14365556958330399359,10545511425556317340
10546443563831176541,14365556958331884530,10545511425556317340
10907434497489270566,15371926549758533687,10546443563694651137
10907434497489270666,15371926550496731188,10907434497483525743
10546443563848959372,14365556958334576370,10545511425556317340
10546443563849538283,14365556958334691206,10545511425556317340
10546443563869557279,14365556958337796536,10545511425556317340
10546443563873867585,14365556958338483795,10545511425556317340
10907434497489271228,15371926672496451622,10546172455183772643
10907434497489271481,15371926716289175592,10691192243941357725
10907434497489271525,15371926733951393851,10545724654279952122
10907434497489216977,15371915271530930249,10907434497422270467
10907434497489271835,15371926804809961516,10545724654283269505
10907434497489273079,15371927054459129860,10546172455169481770
10907434497489273332,15371927103721234504,10546443563881341348
10907434497489273498,15371927134511616035,10545055917999862527
10907434497488980914,15371859447907405855,10907434497384615718
10907434497489275034,15371927460098662407,10546172455186071834
10907434497489275035,15371927439131336784,10546172455207840866
10907434497489275161,15371927487537795075,10546443563782297757
10907434497489275143,15371927482156507141,10546172455188069313
10907434497487182861,15370850547921899575,10545511425557180457
10907434497489275725,15371927617766744090,10907434497480593402
10907434497489276204,15371927711102586908,10545360218999762177
10907434497489276154,15371927701854150714,10546443563970798114
10907434497489276222,15371927718291624017,10546050787360828182
10907434497484125724,15369347582841114638,10546443563878928260
10907434497489277182,15371927907391823928,10546172455162018360
10907434497489277263,15371927919676936202,10546050787360551631
10907434497488144158,15371468673269157898,10546443563663077263
10907434497489279570,15371928381469810731,10907434497312342375
10907434497489280160,15371928446213087265,10907434497424291076
10907434497489280280,15371926899450241112,10546443563978166345
10907434497489280346,15371928492111355983,10907434497313769748
10907434497489281002,15371928625758658639,10907434497424291076
10907434497489281387,15371928706759053332,10546443563766335499
10907434497489282093,15371928876229906490,10546172455162018360
10907434497485570530,15370090366137061439,10546443563844463835
10907434497489283613,15371929175153758256,10546172455193167259
10907434497489283901,15371929236197662768,10691192243934098451
10907434497489284190,15371929296180400148,10546172455230720857
10907434497489284125,15371929284604121177,10546443563673622481
10907434497489284376,15371929337490100273,10546443563775712854
10907434497489285178,15371929505287430168,10546443563978166345
10907434497489285675,15371929608907706399,10546443563922500676
10907434497484975913,15369753283145031691,10546443563649843694
10907434497460349046,15358141699352223779,10546172455170614289
10907434497460998417,15358468125330821135,10546172455170614289
10907434497461982172,15358790840679981063,10546172455170614289
10907434497464226608,15359848442826383385,10546172455170614289
10907434497489286576,15371929789485076575,10691192243933065055
10907434497489286793,15371929840777220188,10907434497317984995
10907434497489287231,15371929927066636313,10546443563874032009
10907434497489287516,15371929984683790384,10907434497427252622
10907434497489288099,15371930117584506943,10546443563827515924
10907434497487688111,15371167446245367849,10546172455171742098
10907434497486616576,15370718161666105355,10546172455171742098
10907434497475053080,15364996581673717760,10546172455171742098
10907434497489288818,15371930268415877182,10546172455150441245
10907434497474988389,15364979652028321883,10546172455171742098
10907434497489289276,15371930368450027600,10546443563922500676
10907434497489290498,15371930557525053444,10907434497368944087
10907434497489290582,15371930579863916606,10907434497431417465
10907434497489292257,15371930940980912210,10546172455166282238
10907434497489293655,15371931254970699808,10546172455230796871
10907434497489293717,15371931254152814619,10546172455190230861
10907434497489293955,15371931313045033042,10546443563775712854
10907434497489294005,15371931322008260704,10546172455230796871
10907434497489294166,15371931362277773397,10546172455170793243
10907434497489295110,15371923842880561155,10546443563994549955
10907434497489295661,15371931682269618262,10546172455150441245
10907434497489295786,15371931699726311492,10546443563678352940
10907434497488944280,15371848011453882419,10546443563760964463
10907434497489297364,15371931985006092341,10546443564026274331
10546443563890667774,14365556958341129115,10545511425556317340
10546443563897139240,14365556958342051510,10545511425556317340
10907434497489297951,15371932105428754521,10691192243918869113
10907434497489299602,15371932485717909515,10546172455192031763
10907434497482621241,15368610909576552479,10546443563861020506
10907434497489300453,15371932650012991494,10546172455159678483
10907434497489301213,15371932799569289267,10546443563804361465
10907434497489147428,15371901082842226698,10546050787348167228
10907434497489088806,15371887719592550433,10546050787348167228
10907434497489302860,15371933153912479802,10546443563846820959
10907434497489083816,15371886566163140668,10546050787348167228
10907434497489303082,15371933204923600907,10546172455150441245
10907434497489075294,15371884761492545565,10546050787348167228
10907434497489303382,15371933287152934968,10546443563796251490
10907434497489029750,15371873977383309381,10546172455166703291
10907434497489303567,15371933328764620872,10546172455192062599
10907434497488989007,15371862168110686244,10546172455166703291
10907434497489304442,15371933531903156243,10545511425557180330
10907434497448052962,15353074401142689795,10546443563843691933
10907434497488886750,15371833520305528898,10546050787348167228
10907434497489306072,15371932983103643735,10545511425557180330
10907434497489306028,15371933888238641202,10546443563897318077
10907434497459384403,15357793434299584566,10546443563922543390
10907434497489308028,15371934333057159221,10691192243963971041
10907434497483893908,15369280839334547527,10546443563844463835
10907434497489308035,15371934334118322214,10691192243948048150
10907434497489308594,15371934469221048370,10691192243947194927
10907434497489308824,15371930820449198148,10546443563888929806
10907434497489308940,15371934553060991070,10907434497321745158
10907434497489309460,15371934654592507963,10546443563662379795
10907434497489310130,15371934811262345228,10907434497471838271
10907434497489310239,15371934832468746321,10546443563772297553
10907434497488751005,15371568436488495178,10546443563667179882
10907434497488751166,15371568021252399123,10546443563667179882
10907434497488581446,15371567094248300616,10546443563667179882
10907434497489311064,15371935016649023525,10546172455193191300
10907434497489311149,15371935033057136721,10545724654280546466
10907434497488576536,15371566095043453003,10546443563667179882
10907434497488750578,15371577600614912090,10546443563667179882
10907434497489311454,15371935094885376064,10546443563746627359
10907434497487244826,15370868916125487103,10546443563667179882
10907434497489311685,15371935161230876717,10546443563855264261
10907434497485762415,15370130205704249388,10546443563667179882
10907434497488750922,15371573801766674493,10546443563667179882
10907434497489312429,15371935339442655244,10546172455193191300
10907434497487799495,15371190782857896010,10545724654281373534
10907434497489314117,15371935749377151026,10907434497419763304
10907434497489314291,15371935784307314741,10691192243946133901
10907434497489314365,15371935800065314852,10907434497466312752
10907434497489314439,15371933180391116878,10691192243917239046
10907434497489314566,15371935702132510772,10546443563802055015
10691192243905048286,14582097882787127077,10545724654287892555
10907434497386054540,14582097882814858549,10545724654287892555
10907434497420602670,15341390424925331530,10546443563971754979
10907434497418834890,14582097882822308751,10545724654287892555
10907434497418835681,14582097882822309089,10545724654287892555
10907434497450295951,15354051243311943737,10545724654287892555
10546443564045699792,14582097882784091705,10546443563821334266
10691192243959180231,14582097882796984135,10546443563821334266
10691192243959184003,14582097882796985118,10546443563821334266
10907434497489316439,15371936285748944978,10546443563767788934
10907434497489316794,15371936372822695938,10546443563702944992
10907434497489316697,15371929807587692632,10546443563897318077
10907434497489008479,15371868056938668071,10546443563667179882
10907434497489318629,15371936648740786267,10907434497487757638
10907434497489318657,15371936666839212037,10546443564047085612
10907434497489318700,15371936674019856476,10546443563702944992
10907434497489318811,15371936694110572545,10546443563908557656
10907434497489319642,15371936803913261066,10546443563667385186
10546443563818107136,14365556958329621590,10545511425556317340
10546443563878956908,14365556958339193997,10545511425556317340
10546443563949532903,14582097882766592701,10545511425556317340
10907434497483552523,15368999642855428172,10546443563699417811
10907434497489321485,15371937069987319850,10691192243947760212
10907434497489322257,15371937261465686062,10546443563749562758
10907434497489156725,15371903105134288965,10546443563710482759
10907434497489322201,15371937250048790619,10546443563661429704
10907434497489323329,15371937447072030778,10546172455191659437
10907434497489323449,15371937472497897491,10546443563897041616
10907434497488891960,15371834729447870557,10546172455229392113
10907434497486203529,15370434932602097732,10545724654277612499
10907434497489325051,15371937806129614890,10546443564033481810
10907434497489325548,15371937905345876057,10546172455221023764
10907434497489326105,15371938038817022042,10546172455221023764
10907434497489326370,15371938103849705485,10546443563784600123
10907434497489326881,15371938220191305728,10546443563775712854
10907434497489327469,15371938358271987727,10545724654292003561
10907434497489327689,15371938407194349577,10546172455172242437
10907434497489327744,15371938411493515337,10907434497443309813
10907434497489328282,15371938554968068145,10546172455176164830
10907434497489328236,15371938542234161231,10546172455172243207
10907434497445594517,15351630658678087687,10545511425557180457
10907434497489328479,15371938605027086388,10546172455173835505
10907434497489330045,15371939007437000794,10546443564043562966
10907434497489330179,15371939033861115980,10546443563667385186
10907434497489330515,15371939115125760083,10907434497417344839
10907434497489330743,15371939169085476905,10546443563922531894
10907434497418096109,14582097882822139458,10545511425557180457
10907434497378099155,14582097882813433319,10545511425557180457
10907434497334473659,14582097882805994595,10545511425557180457
10907434497489331956,15371939184793145442,10546172455199700919
10907434497489333657,15371939798335938646,10546443563667385186
10907434497489333979,15371939877134327854,10546443563672094095
10907434497489334573,15371940016401993783,10546443563856875867
10907434497489335304,15371940201857343533,10907434497472870847
10907434497487634087,15371154983114297425,10545724654277020549
10907434497489335845,15371940338428071947,10546443563867052549
10907434497489335980,15371940372582289417,10545724654273600931
10907434497489335949,15371939525341274124,10546443563897041616
10907434497489329865,15371938959810678852,10545360219000384797
10907434497489337208,15371940686182014977,10546443564026274331
10907434497488894367,15371835030473072687,10546443563806894530
10907434497489337479,15371940747959918664,10545055918001142233
10907434497489337962,15371940838691098650,10545724654273600931
10907434497489338979,15371941088004726834,10907434497381068980
10907434497489339399,15371941198986010700,10545724654273600931
10907434497489340146,15371941400199352355,10546172455191659437
10907434497489340242,15371941419618983991,10546172455150438679
10907434497452820729,15355191553261887577,10546172455170614289
10907434497366000889,14582097882811348776,10546172455170614289
10907434497450020318,15353795999231434784,10546172455170614289
10907434497489342291,15371936076990046240,10546443563782297757
10907434497489342339,15371941974080806997,10546443564028846679
10907434497489343017,15371942156759523357,10691192243916416683
10907434497489343425,15371942246073028681,10907434497418110637
10907434497489343863,15371942362783731771,10907434497452803447
10907434497489344024,15371942400385667140,10545055918001142233
10907434497489344113,15371942419511693329,10546172455191659437
10907434497489344155,15371942433617141788,10907434497378123875
10907434497489344277,15371941535813783563,10546050787360553013
10907434497489345422,15371583249914581087,10546443563925536208
10907434497489345708,15371942850539343899,10691192243947186312
10907434497489347102,15371943264445849603,10545724654289986191
10907434497489347788,15371943436810772569,10691192243910524497
10907434497489349357,15370097906480631898,10546443563808005927
10907434497489350053,15371944002915979362,10545055918001142233
10907434497489350115,15371944023849750608,10546443563857246020
10907434497489350162,15371944009287127093,10546443563732917786
10907434497489350510,15371944138509443135,10546443563718974570
10907434497489351006,15371944290729119762,10546050787360737611
10907434497489351424,15371944426796535831,10907434497435607064
10907434497489351892,15371944572099809365,10546172455229559631
10907434497489352078,15371944629280759882,10546443563857246020
10907434497489352069,15371944620023930945,10546443563718974570
10907434497489352075,15371944628890685442,10545055918001142233
10907434497489352628,15371944808859881535,10546172455229559631
10907434497489352642,15371944820511662169,10545055918001142233
10907434497489352991,15371944926942122079,10546443563688461506
10907434497489353554,15371945100162682931,10546443563698338759
10907434497489353829,15371945197277597749,10546443564004556241
10907434497489354484,15371945439955836976,10546443563897386298
10907434497489354800,15371945573158543399,10546443563710914148
10907434497489355135,15371945680071348248,10546443564011008403
10907434497486515348,15363491420358893583,10546443563740246427
10907434497489356737,15371946228111695935,10907434497452803447
10907434497489356919,15371946275800928323,10907434497369006731
10907434497489058563,15371880959360159810,10546443563661291102
10907434497489358268,15371946705868083295,10546443564046804365
10907434497489360085,15371947221398380568,10546443563891795410
10907434497489359025,15371946984172740625,10546443563806496102
10907434497489360497,15371947372649173014,10546443563838057657
10907434497489361486,15371947732172329024,10691192243957454230
10907434497489342626,15371942060047257655,10545511425563139362
10907434497489363663,15371948607146090578,10691192243945964662
10907434497489364736,15371948897068965889,10907434497367798719
10907434497489365146,15371949052325318708,10907434497418953638
10907434497489365473,15371949195275591679,10546443564049771854
10907434497489359257,15371947051961077822,10907434497435607064
10907434497489367271,15371949998002462756,10907434497426374908
10907434497489368043,15371950336138862625,10546443563752909168
10907434497489368254,15371950463641505793,10546443563772297553
10907434497489369068,15371950654159380533,10691192243911288966
10907434497489369230,15371950715983417433,10546443564026309303
10907434497487780898,15371186897548267527,10907434497318133634
10907434497489370106,15371951167722541073,10907434497367798719
10907434497454002797,15355622559223701562,10907434497318133634
10907434497472849441,15363968724709204018,10907434497318133634
10907434497489370550,15371951379388096524,10691192243929739828
10907434497489371385,15371951785841320033,10546443563662860077
10907434497489371383,15371951785077952594,10546443563979146113
10907434497489372371,15371952319780409432,10907434497466506094
10907434497489372547,15371952433009844288,10546443563715164373
10907434497300592690,14582097882799729542,10546443563762885388
10907434497489375662,15371954177638977585,10546172455186920100
10907434497489377806,15371955490439352353,10546050787360553013
10907434497489378935,15371956194734297168,10546172455186920100
10907434497489379670,15371956671827992582,10546443563729996319
10907434497489380224,15371957028163473460,10546443563715469044
10907434497489380610,15371957287446958092,10546443563743487066
10907434497489382145,15371958350266814533,10546443563729996319
10907434497489382343,15371958511818821636,10691192243954753254
10907434497489382992,15371958981895446605,10546443563676302470
10907434497489383229,15371959142512119839,10546443563765086404
10907434497489383576,15371959396229767198,10545511425559720956
10907434497489386511,15371961610935521284,10545055918000198357
10907434497489387809,15371962615173533736,10546172455175386104
10907434497489389557,15371964054771912722,10907434497318133634
10907434497489391566,15371965824608817196,10907434497318133634
10907434497489391747,15371966005706281019,10907434497318133634
10907434497489214727,15371914962519777310,10546443563799772137
10907434497489393661,15371967600699428904,10546443563984091262
10907434497489394515,15371968401819881496,10546050787360553543
10907434497489394628,15371968533562974212,10907434497374945139
10907434497489394741,15371968661724123189,10546443563880993145
10907434497489395132,15371969061097361425,10907434497318133634
10907434497489395151,15371969062192074791,10546050787360553543
10907434497489395532,15371969471677780018,10546443563813397146
10907434497489395583,15371969517475385395,10907434497318133634
10907434497489395216,15371969121054941253,10691192243941357725
10907434497489395694,15371969603219542074,10546050787360553543
10907434497489395925,15371969890172850181,10546050787360553543
10907434497489396466,15371970462384971833,10546050787360553543
10907434497489396904,15371971098790912063,10546443563871372154
10907434497467456700,15361389355289600021,10545511425560687304
10907434497475441731,15365279240652116012,10545511425560687304
10907434497489397623,15371971933998473301,10546443563834124041
10907434497451398777,15354521690675666977,10545511425560687304
10907434497451399093,15354521762578620500,10545511425560687304
10907434497451400630,15354522071002566698,10545511425560687304
10907434497451400930,15354522130226139229,10545511425560687304
10907434497451401386,15354522219363487746,10545511425560687304
10907434497451402601,15354522448217301078,10545511425560687304
10907434497451403651,15354522668967714825,10545511425560687304
10907434497451416863,15354525140746555473,10545511425560687304
10907434497489398022,15354525291250765920,10545511425560687304
10907434497489398071,15354522774278299658,10545511425560687304
10907434497489398105,15354522331036831786,10545511425560687304
10907434497463729524,15359549840929382477,10545511425560687304
10907434497464122805,15359186577423126620,10545511425560687304
10907434497486855994,15370778134878146570,10546443563744148004
10907434497451419479,15354525592095612983,10545511425560687304
10907434497451420117,15354525717052313693,10545511425560687304
10907434497451423154,15354526295220346933,10545511425560687304
10907434497476485473,15365714258620899366,10545511425560687304
10907434497489398835,15354525994937536558,10545511425560687304
10907434497484700832,15369695743287808060,10546443563744148004
10907434497489399601,15371974029925736528,10546050787360553543
10907434497451436519,15354528937740918867,10545511425560687304
10907434497451438056,15354529269833326636,10545511425560687304
10907434497489399670,15371974096472559634,10546443563744148004
10907434497451364321,15354514478058229806,10545511425560687304
10907434497451364792,15354514575072481338,10545511425560687304
10907434497451365258,15354514689484709964,10545511425560687304
10907434497451365836,15354514810855284826,10545511425560687304
10907434497451366369,15354514940207616093,10545511425560687304
10907434497451366706,15354515017596719103,10545511425560687304
10907434497489399943,15371974409950646293,10546050787360553543
10907434497451372825,15354516324399243341,10545511425560687304
10907434497451373193,15354516407077359678,10545511425560687304
10907434497451373727,15354516498341220410,10545511425560687304
10907434497451375286,15354516816072331317,10545511425560687304
10907434497451375954,15354516949577031701,10545511425560687304
10907434497451377927,15354517345003429971,10545511425560687304
10907434497451378353,15354517438536409152,10545511425560687304
10907434497489400360,15354517977638690863,10545511425560687304
10907434497489400546,15371974739220291601,10546050787360553543
10907434497489400724,15371975001414619152,10546050787360553543
10907434497469540963,15362439226088022016,10545511425560687304
10907434497469542138,15362439586953351235,10545511425560687304
10907434497469542496,15362439684923908173,10545511425560687304
10907434497469542966,15362439841132367961,10545511425560687304
10907434497471920317,15363563492477030437,10545511425560687304
10907434497474354729,15364644246753697839,10545511425560687304
10907434497476100770,15365424379735363595,10545511425560687304
10907434497454369232,15355894539663495223,10545511425560687304
10907434497458988210,15357699315682304095,10545511425560687304
10907434497489401170,15371975376028880904,10546050787360553543
10907434497489401377,15371975663292571737,10546050787360553543
10907434497489401805,15371976365851074625,10546443563759657025
10907434497489403297,15371978592779030604,10546443563759657025
10907434497489403474,15371978868344803418,10546050787360553543
10907434497489404039,15371979905264832609,10907434497474975182
10907434497489404049,15371979918476894272,10546443564046436133
10907434497489404302,15371980319569793120,10546172455171341737
10907434497489404881,15371980890125164580,10546443563759657025
